38	677	1009	-975	2640	-3075	0	1396	-691	-2580	-42	0	0	1271	-64	0	1991	-467	-1146	1977	0	677	1009	-975	2640	-3075	0	1396	-691	-2580	-42	0	0	1271	-64	0	1991	-467	-1146	1977	0
37	739	1173	-308	0	574	-519	758	0	-1534	0	-823	-1578	0	-2176	-3887	3962	8	0	-927	1035	1704	-431	2238	0	88	-387	1580	0	0	0	0	-391	-5291	0	-3725	1790	-46	296	392	1642
45	0	-978	-866	1509	1321	0	451	-882	0	-899	-111	-742	-6478	-2009	0	3071	0	-317	0	365	0	-978	-866	1509	1321	0	451	-882	0	-899	-111	-742	-6478	-2009	0	3071	0	-317	0	365
38	894	-1294	25	2015	1248	-442	428	0	0	0	124	-1545	0	-2321	-4555	3080	-224	289	-1060	-457	894	-1294	25	2015	1248	-442	428	0	0	0	124	-1545	0	-2321	-4555	3080	-224	289	-1060	-457
32	-1886	0	0	0	571	-2509	-1536	-1008	180	41	-540	-812	-2660	-985	0	2764	2418	-1307	-784	0	-1886	0	0	0	571	-2509	-1536	-1008	180	41	-540	-812	-2660	-985	0	2764	2418	-1307	-784	0
39	1264	0	-476	0	796	-1181	1949	-1192	0	-161	0	-1807	-4801	-389	0	4258	0	-1726	0	0	1264	0	-476	0	796	-1181	1949	-1192	0	-161	0	-1807	-4801	-389	0	4258	0	-1726	0	0
40	70	-1314	0	0	1027	-778	486	-1586	-1772	0	121	-1207	544	-1909	-4239	2901	-30	-449	-1123	445	70	-1314	0	0	1027	-778	486	-1586	-1772	0	121	-1207	544	-1909	-4239	2901	-30	-449	-1123	445
48	0	0	3544	1144	-2371	256	1775	-523	908	692	999	-1111	0	-160	-3755	0	1209	652	-516	-384	0	0	3544	1144	-2371	256	1775	-523	908	692	999	-1111	0	-160	-3755	0	1209	652	-516	-384
44	0	-892	0	1592	0	-663	344	-1845	0	171	0	45	-5604	0	-3305	2618	969	212	0	1741	1220	-715	0	0	1141	-489	758	-1768	-2211	0	165	0	0	-2364	-4669	3440	138	0	-914	-9
39	0	0	759	0	483	-2737	1613	-1147	379	-401	0	-1250	-4749	-1202	-3518	0	0	0	-820	942	0	0	759	0	483	-2737	1613	-1147	379	-401	0	-1250	-4749	-1202	-3518	0	0	0	-820	942
37	1489	-900	4492	2730	508	-1056	-2446	0	0	0	0	-270	0	0	0	3601	0	327	-153	2030	2503	0	0	2008	0	237	853	-1118	1332	735	254	0	-572	789	-5362	2369	-150	-341	-486	891
50	513	0	0	1428	275	165	1323	0	0	-1123	0	-44	-5857	0	-5058	2759	0	-74	-688	-695	333	0	4350	987	-2759	174	2131	-579	0	-85	0	-582	0	-483	-4453	0	1435	836	-449	-366
43	267	0	2997	1234	-2349	-156	-866	-35	0	0	0	-194	-4367	-17	-2801	2447	396	-334	-603	936	267	0	2997	1234	-2349	-156	-866	-35	0	0	0	-194	-4367	-17	-2801	2447	396	-334	-603	936
47	2059	-603	0	1353	1381	-181	0	-1972	780	-63	848	-444	-5782	840	-2954	0	521	0	96	123	1623	-360	2397	1202	1032	-458	0	-1983	1021	-28	561	-449	-4672	821	-2605	0	472	0	0	316
49	1614	-992	0	1330	27	582	1344	642	-657	0	0	-6	-6489	0	-3062	1898	0	0	-1358	0	-371	-521	940	0	175	0	696	-1175	3420	-167	0	-946	-5037	0	0	2864	1341	-159	-95	2093
50	208	0	4663	0	311	0	-1301	-508	0	253	0	0	-11594	-5	0	0	0	61	-1094	0	208	0	4663	0	311	0	-1301	-508	0	253	0	0	-11594	-5	0	0	0	61	-1094	0
39	228	-977	0	1529	365	-1180	1524	0	-444	0	508	-134	-5350	262	-3230	2173	-127	-341	-688	939	-360	0	0	0	875	-2285	244	0	-2285	-118	2084	-1580	0	-3690	-619	3827	897	576	0	-562
48	950	-703	0	-941	79	-675	1982	-833	0	0	569	-521	-5805	0	-5131	1517	0	293	0	0	950	-703	0	-941	79	-675	1982	-833	0	0	569	-521	-5805	0	-5131	1517	0	293	0	0
36	1518	-1151	4491	1303	1739	0	0	0	726	0	0	-923	0	227	-4657	2035	0	628	0	601	705	-636	154	0	1615	1174	635	-1239	-1600	-426	989	0	1275	-2208	-5226	95	437	102	-1035	449
37	1548	-1097	3792	1601	813	-545	-1112	-982	731	0	0	-113	0	0	-3936	3002	0	0	0	728	0	0	0	-385	197	1188	0	-1280	0	0	-105	0	-6074	0	-5640	1503	0	-582	1459	1586
39	718	-797	2890	1054	0	81	1261	258	225	0	406	-874	-5319	-1160	0	2920	0	0	-922	1115	1721	1545	3060	2049	187	-366	-1026	741	0	56	0	-306	0	-378	-3666	2467	0	0	1953	480
42	661	-184	2677	46	830	0	1156	0	0	0	0	849	-5165	-1104	-3315	2188	-283	-174	-313	1053	0	0	659	0	244	-2763	1683	-724	28	-429	582	-986	-4003	0	-5749	0	0	0	-719	1430
47	-803	-778	3029	2312	0	-554	914	-539	0	473	0	0	-4378	0	-3271	1942	0	0	0	1008	0	0	6310	-340	343	2468	796	-175	-995	-546	0	887	-2153	-949	0	549	1175	-1684	630	0
36	1566	-1085	3949	1563	0	-91	1845	-1065	1180	0	0	-244	0	0	-4382	3031	0	0	0	0	-146	0	0	1935	1370	1067	0	0	-458	-527	1194	0	-141	-503	-4167	4234	2058	-632	-290	1278
47	1284	-389	0	455	962	-457	1770	-791	933	0	0	-672	-5406	-75	-3551	2345	0	239	0	670	0	1312	326	0	844	0	-1089	0	-318	-922	-65	0	-3723	-836	-5224	2950	0	-1190	0	1201
43	454	-814	3215	0	878	-951	-1402	0	0	0	0	0	-4929	-574	0	2767	0	692	1436	1889	0	-1271	0	103	0	1261	-689	-1505	-1789	0	-797	0	-4657	-2052	-3368	965	958	-293	0	292
