40	-1860	0	-2008	0	0	0	-762	0	-949	1109	700	-808	929	9	-152	1503	6232	0	-2259	721	-1860	0	-2008	0	0	0	-762	0	-949	1109	700	-808	929	9	-152	1503	6232	0	-2259	721
47	0	-1541	2970	1022	877	-2297	259	-58	-1304	0	-1635	-1284	696	1142	0	-1392	418	0	-1905	1202	0	-1541	2970	1022	877	-2297	259	-58	-1304	0	-1635	-1284	696	1142	0	-1392	418	0	-1905	1202
44	0	0	1975	1786	2534	140	848	-869	-1064	444	-805	83	-541	0	-6370	-1340	-285	11	-905	0	0	0	1975	1786	2534	140	848	-869	-1064	444	-805	83	-541	0	-6370	-1340	-285	11	-905	0
36	-1494	-1935	0	947	0	65	2853	-230	-1511	225	0	179	-6338	0	-3232	-463	83	0	-444	0	-1494	-1935	0	947	0	65	2853	-230	-1511	225	0	179	-6338	0	-3232	-463	83	0	-444	0
37	1491	-1589	0	578	1991	0	0	-15	-1729	0	-329	0	-7474	-388	-1507	2448	0	0	138	-323	1491	-1589	0	578	1991	0	0	-15	-1729	0	-329	0	-7474	-388	-1507	2448	0	0	138	-323
33	0	-498	3844	0	-1316	0	0	0	-1517	144	1070	-2151	-7779	696	0	0	749	142	93	0	0	-342	2610	0	-1132	0	0	-624	-1096	296	778	-1646	-6751	0	0	4250	349	115	-11	0
37	277	0	3765	-9	0	-1208	0	556	0	601	0	-1765	-7842	0	0	0	1268	1740	0	968	780	-158	763	943	0	-157	432	0	302	-841	0	-1154	-7172	0	-5724	-1117	83	-320	0	55
40	0	-2140	0	0	0	0	957	1606	556	0	-516	-412	-5635	0	-4723	1995	0	0	0	1461	0	-1713	3259	0	0	0	1073	783	0	0	-455	-700	-5178	0	-3958	1555	0	-191	-149	985
39	0	0	3726	1777	0	23	-2166	-646	504	0	0	0	-7512	0	0	1409	317	0	-876	-1044	2211	-642	5170	0	4362	235	-1755	-1055	-1199	-912	220	0	146	-1049	0	0	0	38	-7	999
34	0	-1803	2900	1519	331	-1133	0	0	-689	0	0	-846	0	935	-4549	2612	0	401	487	1795	793	-358	3279	0	1745	0	1051	-913	-455	-1131	0	-293	-6638	-630	0	2223	0	490	0	0
48	302	-796	0	976	0	-490	-1184	-621	312	0	-25	-372	-5720	0	-4922	2903	-265	0	1115	0	-1887	-485	3941	23	-479	0	0	-846	-1489	0	0	0	-5863	237	-2623	1865	0	-263	0	0
42	243	469	2192	1369	5	-1366	544	0	856	0	0	0	-4391	1279	-2323	2792	0	901	221	1051	243	469	2192	1369	5	-1366	544	0	856	0	0	0	-4391	1279	-2323	2792	0	901	221	1051
