42	-2078	-1003	975	61	0	183	2708	145	-965	-261	365	-472	-4546	-23	1814	2360	-869	20	1151	0	-2078	-1003	975	61	0	183	2708	145	-965	-261	365	-472	-4546	-23	1814	2360	-869	20	1151	0
33	-1898	0	627	114	1085	624	1931	275	-2209	-653	0	167	-4813	0	1983	1754	-595	-45	1069	-157	-1898	0	627	114	1085	624	1931	275	-2209	-653	0	167	-4813	0	1983	1754	-595	-45	1069	-157
46	-659	-993	4468	1961	0	0	1276	-2343	-2695	76	-261	0	0	73	0	0	782	1096	-1683	1632	-659	-993	4468	1961	0	0	1276	-2343	-2695	76	-261	0	0	73	0	0	782	1096	-1683	1632
47	405	-501	1914	1203	229	106	-1074	-1218	0	-264	-437	-1012	-4826	-560	-2161	0	-1532	-905	499	1151	405	-501	1914	1203	229	106	-1074	-1218	0	-264	-437	-1012	-4826	-560	-2161	0	-1532	-905	499	1151
27	1096	0	0	3160	0	102	1029	0	-403	-1084	470	-1896	-8455	0	0	0	-380	-308	941	678	1096	0	0	3160	0	102	1029	0	-403	-1084	470	-1896	-8455	0	0	0	-380	-308	941	678
42	0	-1099	0	892	-1302	0	471	0	-572	1062	0	-516	-5217	0	-3155	2826	-488	0	737	-1662	760	0	0	0	-1174	-2266	2391	-4617	0	205	0	0	1565	-1499	-3365	-279	0	0	1420	-460
50	786	-1290	0	1390	523	0	590	-627	-76	1379	0	-402	-3596	-568	-3906	3548	-254	0	698	366	16	-1082	2565	1446	834	-800	-2641	0	672	0	0	-874	0	-699	-3512	3747	-185	0	0	927
45	-943	-28	3882	1789	0	0	1831	0	-393	142	0	0	-4593	118	-3431	1006	0	0	-1542	301	-2479	-1135	937	10	0	182	253	278	-1356	-775	184	-830	-5320	-1235	2284	0	-916	-130	-1697	0
30	-438	-1010	0	1622	488	0	1001	1238	1235	0	0	-183	-4930	0	-3652	3068	0	0	792	342	-172	-1483	2759	1179	197	-576	-1723	-2133	-2129	-121	-732	-1424	0	0	-362	2748	0	1042	462	758
39	427	0	0	1323	0	-1721	0	0	1641	-265	0	0	-6560	569	-5891	0	228	341	-77	-956	613	-282	-452	1133	0	0	-1230	-214	-1538	-657	-804	-608	-4762	-561	-4544	-95	191	251	-1210	856
40	0	-583	0	1337	0	-1216	1982	-1001	-353	459	0	-1168	-5380	0	-3922	0	0	0	-2044	-555	0	85	0	2395	-11	-2789	0	-886	-2301	-687	47	-1285	-7053	-776	0	-981	0	-264	440	0
47	569	-1071	2555	1333	1086	-717	792	-48	-886	-587	0	-1496	0	0	-4272	3291	-188	0	1110	0	0	0	4737	1450	1146	0	1501	-731	-236	0	0	0	-3152	0	-2277	2460	-326	432	-822	731
42	0	-261	3116	1651	183	0	1664	-367	-562	0	0	0	-7001	0	-3833	0	548	0	814	0	0	-692	2407	1971	417	805	408	-1518	0	965	591	-255	-4689	83	-3086	0	0	-691	1238	182
