42	1172	-1909	3136	2358	-978	0	-518	1808	0	111	0	0	0	0	2431	0	-2462	-657	1092	-1369	1172	-1909	3136	2358	-978	0	-518	1808	0	111	0	0	0	0	2431	0	-2462	-657	1092	-1369
45	475	-1706	2478	1714	-1068	-449	-1417	0	0	17	193	0	0	-2267	2179	2877	-1357	-241	952	-612	379	-1420	2749	686	848	-447	549	0	0	-457	239	-1011	-3162	0	-2770	2621	483	101	790	1288
44	3475	1153	3787	0	892	0	-1434	2096	2836	0	-299	23	0	60	598	-1705	0	-591	1051	0	3475	1153	3787	0	892	0	-1434	2096	2836	0	-299	23	0	60	598	-1705	0	-591	1051	0
39	0	-620	0	2372	1366	0	0	-340	919	0	224	-675	-1140	0	-4020	4413	-1697	-253	945	-1015	0	-620	0	2372	1366	0	0	-340	919	0	224	-675	-1140	0	-4020	4413	-1697	-253	945	-1015
43	1169	981	0	746	692	0	0	-1290	1260	0	0	493	-4069	-200	-2573	2028	0	-922	-2350	1226	1169	981	0	746	692	0	0	-1290	1260	0	0	493	-4069	-200	-2573	2028	0	-922	-2350	1226
36	1453	1563	2760	66	0	0	-1158	0	819	0	0	71	-3899	-315	-1146	2357	-1383	-379	-1605	1027	1253	1330	2700	210	0	0	0	851	643	0	0	198	-4061	-244	-1329	2693	-1581	-173	-1885	851
40	1128	-655	2956	1672	656	0	0	-515	-593	-1105	0	274	0	-811	-3699	1870	906	1514	-1029	616	0	-746	0	1641	-1539	0	0	967	1225	-1331	-1143	-765	-5370	0	2191	-805	-1175	0	81	1021
45	289	-1253	0	515	0	-1200	0	-1227	1293	-593	0	-551	-4812	0	-5118	-1206	0	240	985	717	661	-1319	3232	-139	0	0	-1011	-1759	-63	440	1342	-775	-3191	0	-2463	1704	0	-378	-190	1334
46	903	-1604	0	1598	624	578	-9	-478	0	486	905	0	-5101	-690	-3523	2194	0	114	912	-281	749	-865	4790	0	-1822	0	1158	0	0	0	-654	0	899	-1011	-3678	3097	-50	-105	0	1122
39	3477	0	4377	0	316	0	1957	-1986	0	0	0	0	0	0	-4398	2540	0	-237	0	711	3477	0	4377	0	316	0	1957	-1986	0	0	0	0	0	0	-4398	2540	0	-237	0	711
44	906	-974	4300	2622	0	0	0	0	1236	-93	0	-946	0	82	-5799	1083	537	173	-722	525	558	-1243	2680	844	1240	0	0	0	675	-78	514	0	-3394	32	-2468	2618	383	-1190	884	1199
43	510	-61	4418	2858	0	0	1178	-1735	0	0	0	-577	0	-587	-5206	1959	-346	0	-565	0	1376	-332	0	2115	-1353	0	0	0	-1490	255	0	0	0	-2789	2101	4798	-1457	-760	-439	-735
42	0	-1471	0	1352	0	-55	0	-1673	0	1360	0	-284	-6023	0	-4233	2229	392	0	-13	915	0	-816	3369	1067	0	254	0	-1592	410	-331	0	-54	-5365	0	-3666	1804	298	0	207	768
