36	-1189	-1681	0	1226	0	-1078	1259	1279	560	-908	754	0	-2148	-128	-2820	-1303	-1012	-609	-1225	-821	-1189	-1681	0	1226	0	-1078	1259	1279	560	-908	754	0	-2148	-128	-2820	-1303	-1012	-609	-1225	-821
36	-670	-639	1833	0	-665	-436	633	0	2444	-455	505	0	0	-272	-3513	904	1867	1867	-795	-2503	-670	-639	1833	0	-665	-436	633	0	2444	-455	505	0	0	-272	-3513	904	1867	1867	-795	-2503
45	212	-273	2420	0	-1298	356	676	1268	-1486	334	311	-501	0	-125	-4133	-1338	-663	1367	1917	-1320	-287	-2037	2595	-451	0	109	537	-1351	1093	786	539	807	-2444	0	-1933	-1098	-538	356	-2371	669
45	350	-1559	0	1684	0	91	369	-978	0	0	928	-1257	-5358	627	0	2769	-631	-565	-2832	0	352	-289	0	0	-674	0	-820	-819	0	143	0	0	-3038	-599	-3485	0	-180	5307	4294	0
47	0	-2983	0	0	0	-684	499	-1588	354	0	875	0	-5466	0	-4027	654	-74	0	-2605	192	337	-2561	3253	0	0	0	-77	-1149	101	0	898	-377	-4412	0	-2649	1006	59	0	-2711	410
35	1434	0	0	1232	0	-3	0	0	86	0	423	0	-8322	-201	0	3782	232	825	2081	1379	1369	-1405	0	1178	0	0	134	0	0	-291	571	0	-5904	267	-2394	3223	-11	784	1566	902
45	738	-2525	0	1130	0	-551	680	-867	264	0	275	-361	-5505	505	-2965	334	-18	0	-2693	588	261	0	2333	-872	-455	0	-879	0	0	190	0	-1102	-4357	0	-1249	1784	-207	4453	-1242	617
46	575	0	4339	0	0	0	1916	820	0	0	0	0	-5590	0	-3345	0	579	2041	0	-796	575	0	4339	0	0	0	1916	820	0	0	0	0	-5590	0	-3345	0	579	2041	0	-796
34	95	-1981	5276	0	0	-257	517	268	0	0	1123	-1381	0	0	-6891	364	488	1358	0	0	919	0	2983	0	0	1981	0	1069	0	-497	102	0	-4426	0	-2136	2659	-366	43	-2294	527
46	305	-494	3561	1097	-1301	-789	0	-1333	125	986	-1083	0	-4343	318	-1382	-513	-425	795	302	-848	305	-494	3561	1097	-1301	-789	0	-1333	125	986	-1083	0	-4343	318	-1382	-513	-425	795	302	-848
34	190	0	3477	0	0	0	1278	844	0	0	0	-641	-4564	-583	-3294	2288	567	1621	0	-654	720	-2115	5358	0	0	1990	1076	0	0	0	-369	0	0	-607	0	4218	-870	1288	1334	-55
36	1252	-1637	0	-1059	0	-883	1094	-616	0	0	675	-430	-5856	0	-3292	820	489	0	-1700	196	0	0	0	-794	0	-373	-1148	-676	0	0	0	-851	-3093	0	-2341	1754	813	3012	5145	0
35	0	0	3233	-303	-440	0	687	-1845	10	-200	140	-258	-3860	489	-3053	1650	393	0	-2780	-660	-75	-1178	4210	1384	-801	-359	-443	704	0	201	-469	-338	-547	-39	-2609	1279	-36	4101	-1226	0
32	296	-1216	1521	590	0	-1787	296	410	893	744	0	1449	-2706	0	-2721	2528	0	705	-2136	0	-202	-1933	3632	426	0	-11	618	-835	0	467	215	-659	-3301	723	-2187	2826	-1098	-93	773	0
47	308	0	2383	931	-411	-349	0	1098	0	1605	0	0	-4048	-414	-3570	2100	0	738	-2044	0	93	-1375	0	304	0	0	-808	0	0	329	669	-1517	-3111	0	-1566	1366	-436	4217	4209	0
48	-606	-886	3929	1185	579	0	860	475	-78	180	351	0	-4063	139	-3025	1888	697	0	534	-525	798	-1376	0	371	0	-1232	-822	-1140	62	733	611	0	-2978	0	-1161	-733	-1507	4559	-849	-1068
34	585	0	3187	0	0	1831	0	-1309	0	-101	329	0	-4013	430	-2525	2718	267	-79	-2210	416	0	-483	-4999	0	-345	-2036	0	2731	0	0	-236	-650	0	0	-899	1318	-100	2218	-1937	-2048
37	1498	-1258	2099	539	0	-1788	481	548	912	604	-780	0	-2805	0	-2910	-638	0	635	-2255	250	90	-2160	4082	0	0	39	0	-746	0	635	500	-337	-3635	780	-3158	2878	-54	-275	631	0
37	667	-1419	0	857	798	-249	0	0	1379	0	0	-1856	-4460	299	-4531	1941	-2	672	871	0	0	-655	3043	-125	-1526	-716	0	0	-735	-632	-486	-573	-3910	180	-4726	-807	0	-513	0	-1374
35	1123	-2500	2251	728	0	0	1193	-1039	0	-1303	470	-736	-520	0	-5718	2075	37	0	-307	0	1123	-2500	2251	728	0	0	1193	-1039	0	-1303	470	-736	-520	0	-5718	2075	37	0	-307	0
37	154	0	2849	0	86	28	314	-200	0	958	0	-785	-4488	-128	-4764	2308	478	1051	433	974	-81	-1424	2726	0	45	146	205	-428	0	0	0	-1081	-4495	-68	-4597	2188	495	850	309	863
36	0	-2567	3182	0	-799	225	1750	0	0	0	748	0	0	188	-6446	2221	-223	1161	-491	0	0	-2373	0	1167	-1012	0	0	-1579	1487	-836	1281	0	0	0	-5439	0	3024	934	-868	0
36	1264	-1718	4028	0	0	-565	0	-220	947	0	-413	-795	-3188	0	-3531	820	-567	0	-1888	55	44	-2057	0	-638	0	161	-1577	-1770	0	0	0	0	0	-873	-3503	3995	0	3538	-1035	808
44	309	0	4280	886	0	0	454	-690	-137	396	395	-299	-5201	99	-3373	224	346	0	-2484	429	679	0	1873	-1280	-436	682	-1055	0	0	208	-1747	-841	-4841	0	0	2243	-508	1031	-1664	913
49	159	0	2715	962	0	-302	0	-950	0	0	759	-522	-4359	652	-3705	1997	-442	-485	-1991	0	0	-672	0	-532	-1022	0	-694	-954	0	122	0	0	-2789	0	-2967	1647	-94	4642	3865	0
32	707	-2659	4661	0	0	-784	0	0	0	0	398	0	-7299	0	0	0	-601	0	-576	2315	-287	-1284	3493	0	279	403	-894	-297	0	513	669	0	-2173	-823	-1311	764	-460	3402	2949	0
48	0	-1075	3672	0	0	-219	0	513	0	0	406	208	-3867	-983	-3007	2668	519	589	1353	922	0	-673	4384	0	0	-378	0	917	-156	0	0	-600	-4925	-1015	-3526	0	0	0	1915	1511
38	27	-968	2881	-35	0	0	698	745	0	0	-808	-1130	-4460	612	-3205	2113	0	1630	0	690	-791	-2089	3778	956	0	-894	543	1566	0	-427	591	-314	-2524	-254	-2965	-504	-38	0	-910	-855
22	0	-1083	3997	-1552	0	0	0	-1291	0	0	0	214	-4490	0	-3413	0	634	578	-1932	-816	225	-2274	0	-566	787	1468	0	0	0	39	788	59	-6207	0	-2682	0	1197	0	-3414	295
35	-271	-870	2915	317	0	-1188	53	64	689	924	1132	0	-2227	0	-3471	1899	-167	1209	-2269	-336	263	-1953	3600	1149	0	-70	523	-1686	0	-142	619	-581	-2666	475	-2285	2440	0	61	903	584
44	0	-1958	3307	0	0	1204	0	0	707	-1347	304	267	-3384	316	-3990	2854	0	0	363	0	457	390	3218	213	436	1530	0	859	2851	479	891	1149	-3380	-501	125	-1154	-319	987	800	261
39	285	0	3080	-429	-725	-757	945	-16	-760	0	474	-774	-3873	293	-3686	1480	-25	0	1363	-1034	677	0	3823	0	0	-1763	1876	-815	0	0	0	37	-375	0	-3951	-419	-780	3186	-1268	-1031
40	1460	0	3502	0	-226	0	331	224	990	0	-1065	0	-5564	-680	-3069	0	0	383	1728	780	107	1171	4039	980	0	-503	1499	-880	0	-592	212	0	-2244	-568	-4563	1113	423	573	242	290
33	402	-500	4226	0	347	-241	859	-748	0	-1172	0	0	-2352	-279	-4673	2322	-81	689	918	-191	402	-500	4226	0	347	-241	859	-748	0	-1172	0	0	-2352	-279	-4673	2322	-81	689	918	-191
45	-69	-818	3713	0	0	-341	118	-1541	-627	875	100	0	-3856	-752	-3425	-1668	-478	127	-140	-1351	-315	-1305	0	0	0	-482	0	-2004	419	0	146	-1071	-5942	-1376	-6503	0	-4	0	-176	259
40	0	-2086	2749	-1258	0	0	0	-1148	1225	0	180	-934	-3001	343	-3963	2093	78	-21	699	-221	0	-621	-4678	344	-483	-2455	-487	2832	0	-245	59	-437	0	-1481	0	1625	-139	2447	863	-803
45	422	-2266	4106	922	0	-678	47	-2229	0	1066	132	0	-5663	0	0	2470	0	0	0	0	232	-1606	3208	0	0	0	-583	0	-25	409	446	0	-2883	616	-1512	1518	-126	4206	-2631	0
39	292	-1567	2490	0	1171	-463	57	0	413	-69	-87	-944	-4620	55	-3669	1963	-360	850	510	-421	0	-2288	3616	0	46	344	850	1464	0	-261	858	0	-2371	119	-3309	-792	-550	-1136	-1063	-934
35	0	-1407	3047	0	648	29	0	0	-340	-679	-7	-462	-4199	0	-4508	518	-339	759	2458	600	-1331	865	933	0	0	-1247	613	2587	0	0	448	326	-1494	702	-578	-397	-1802	3254	0	-3423
33	0	-1204	4206	0	0	0	0	0	993	-1537	1026	39	-3640	370	-4086	2821	0	0	77	0	0	-1163	3619	0	0	-141	0	-1543	804	-783	0	200	-4423	-233	-4824	0	0	950	1262	-54
32	0	-41	2751	1110	0	1468	0	1072	691	-363	259	0	-3909	0	-2678	2691	-416	190	-2359	0	0	0	3085	0	0	1483	0	1294	0	-407	72	0	-4198	0	-2986	2882	-465	105	-2513	510
47	400	-2095	5119	0	-884	-359	0	0	-753	0	309	0	-5777	78	0	2175	0	-36	-175	1839	-547	-957	3647	326	-878	-172	-461	-1325	-166	0	593	0	-4351	2162	0	0	663	304	3450	0
30	673	-775	2956	0	95	0	1313	-1402	0	0	-392	-1370	-3396	-162	-4515	-951	0	0	755	1243	0	-1059	2379	-506	-1251	15	0	1686	0	0	-517	-154	-3928	673	-4414	-650	0	-488	1210	-1071
24	0	-1150	2691	0	993	-76	1131	-714	-561	-405	-61	-518	-4012	0	-3451	436	-317	914	2143	426	265	-897	0	0	0	94	1061	-926	0	0	0	0	-2687	714	-5253	2524	-374	3874	1097	234
38	-86	-1327	3075	0	0	0	-223	728	0	0	624	-268	-4047	377	-3277	2086	664	1283	1292	-644	0	0	0	1154	0	-1145	730	1481	0	-393	945	0	-3657	220	-3381	-1789	-1200	-1568	-1506	-832
39	0	-1487	2309	0	150	0	0	0	-701	-712	239	0	-5122	681	-4172	502	-318	358	2221	1029	-1629	4044	0	0	0	-1480	677	3169	0	-943	634	0	-1792	640	0	-188	0	4802	0	0
37	836	-1919	4203	0	0	-991	103	0	0	0	662	0	-6238	0	516	2770	0	0	0	1762	58	-512	3295	1599	0	241	0	-948	0	0	0	0	-4048	80	-3934	2464	-359	541	-1338	583
